ID	Driver	RelativePos	RelativeQuali
2015-Singapore Grand Prix-Toro Rosso	Carlos Sainz	-1	-1.096
2015-Singapore Grand Prix-Williams	Valtteri Bottas	14	0.401
2015-Singapore Grand Prix-Williams	Felipe Massa	-14	-0.401
2015-Spanish Grand Prix-Ferrari	Sebastian Vettel	2	0.956
2015-Spanish Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-2	-0.956
2015-Spanish Grand Prix-Force India	Sergio P<e9>rez	2	-0.077
2015-Spanish Grand Prix-Force India	Nico H<fc>lkenberg	-2	0.077
2015-Spanish Grand Prix-Lotus	Romain Grosjean	11	0.075
2015-Spanish Grand Prix-Lotus	Pastor Maldonado	-11	-0.075
2015-Spanish Grand Prix-Manor	Will Stevens	1	0.838
2015-Spanish Grand Prix-Manor	Roberto Merhi	-1	-0.838
2015-Spanish Grand Prix-McLaren	Jenson Button	4	-0.094
2015-Spanish Grand Prix-McLaren	Fernando Alonso	-4	0.094
2015-Spanish Grand Prix-Mercedes	Nico Rosberg	1	0.267
2015-Spanish Grand Prix-Mercedes	Lewis Hamilton	-1	-0.267
2015-Spanish Grand Prix-Red Bull	Daniel Ricciardo	3	-0.141
2015-Spanish Grand Prix-Red Bull	Daniil Kvyat	-3	0.141
2015-Spanish Grand Prix-Sauber	Felipe Nasr	2	0.107
2015-Spanish Grand Prix-Sauber	Marcus Ericsson	-2	-0.107
2015-Spanish Grand Prix-Toro Rosso	Carlos Sainz	2	0.113
2015-Spanish Grand Prix-Toro Rosso	Max Verstappen	-2	-0.113
2015-Spanish Grand Prix-Williams	Valtteri Bottas	2	1.063
2015-Spanish Grand Prix-Williams	Felipe Massa	-2	-1.063
2015-United States Grand Prix-Ferrari	Sebastian Vettel	13	1.107
2015-United States Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-13	-1.107
2015-United States Grand Prix-Force India	Sergio P<e9>rez	9	0.123
2015-United States Grand Prix-Force India	Nico H<fc>lkenberg	-9	-0.123
2015-United States Grand Prix-Lotus	Pastor Maldonado	10	-1.009
2015-United States Grand Prix-Lotus	Romain Grosjean	-10	1.009
2015-United States Grand Prix-Manor	Alexander Rossi	8	0.35
2015-United States Grand Prix-Manor	Will Stevens	-8	-0.35
2015-United States Grand Prix-McLaren	Jenson Button	5	-0.928
2015-United States Grand Prix-McLaren	Fernando Alonso	-5	0.928
2015-United States Grand Prix-Mercedes	Lewis Hamilton	1	-0.105
2015-United States Grand Prix-Mercedes	Nico Rosberg	-1	0.105
2015-United States Grand Prix-Red Bull	Daniel Ricciardo	3	0.465
2015-United States Grand Prix-Red Bull	Daniil Kvyat	-3	-0.465
2015-United States Grand Prix-Sauber	Felipe Nasr	6	-0.982
2015-United States Grand Prix-Sauber	Marcus Ericsson	-6	0.982
2015-United States Grand Prix-Toro Rosso	Max Verstappen	3	7.105
2015-United States Grand Prix-Toro Rosso	Carlos Sainz	-3	-7.105
2015-United States Grand Prix-Williams	Felipe Massa	2	0.335
2015-United States Grand Prix-Williams	Valtteri Bottas	-2	-0.335
2016-Abu Dhabi Grand Prix-Ferrari	Sebastian Vettel	3	-0.057
2016-Abu Dhabi Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-3	0.057
2016-Abu Dhabi Grand Prix-Force India	Nico H<fc>lkenberg	1	0.018
2016-Abu Dhabi Grand Prix-Force India	Sergio P<e9>rez	-1	-0.018
2016-Abu Dhabi Grand Prix-Haas	Romain Grosjean	1	-0.084
2016-Abu Dhabi Grand Prix-Haas	Esteban Guti<e9>rrez	-1	0.084
2016-Abu Dhabi Grand Prix-Manor	Esteban Ocon	1	-0.291
2016-Abu Dhabi Grand Prix-Manor	Pascal Wehrlein	-1	0.291
2016-Abu Dhabi Grand Prix-McLaren	Fernando Alonso	10	0.166
2016-Abu Dhabi Grand Prix-McLaren	Jenson Button	-10	-0.166
2016-Abu Dhabi Grand Prix-Mercedes	Lewis Hamilton	1	0.303
2016-Abu Dhabi Grand Prix-Mercedes	Nico Rosberg	-1	-0.303
2016-Abu Dhabi Grand Prix-Red Bull	Max Verstappen	1	-0.229
2016-Abu Dhabi Grand Prix-Red Bull	Daniel Ricciardo	-1	0.229
2016-Abu Dhabi Grand Prix-Renault	Jolyon Palmer	5	0.322
2016-Abu Dhabi Grand Prix-Renault	Kevin Magnussen	-5	-0.322
2016-Abu Dhabi Grand Prix-Sauber	Marcus Ericsson	1	-0.39
2016-Abu Dhabi Grand Prix-Sauber	Felipe Nasr	-1	0.39
2016-Abu Dhabi Grand Prix-Toro Rosso	Carlos Sainz	1	-0.39
2016-Abu Dhabi Grand Prix-Toro Rosso	Daniil Kvyat	-1	0.39
2016-Abu Dhabi Grand Prix-Williams	Felipe Massa	12	-0.129
2016-Abu Dhabi Grand Prix-Williams	Valtteri Bottas	-12	0.129
2016-Australian Grand Prix-Ferrari	Sebastian Vettel	15	0.358
2016-Australian Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-15	-0.358
2016-Australian Grand Prix-Force India	Nico H<fc>lkenberg	6	-0.112
2016-Australian Grand Prix-Force India	Sergio P<e9>rez	-6	0.112
2016-Australian Grand Prix-Haas	Romain Grosjean	14	1.284
2016-Australian Grand Prix-Haas	Esteban Guti<e9>rrez	-14	-1.284
2016-Australian Grand Prix-Manor	Pascal Wehrlein	3	-0.015
2016-Australian Grand Prix-Manor	Rio Haryanto	-3	0.015
2016-Australian Grand Prix-McLaren	Jenson Button	7	-0.179
2016-Australian Grand Prix-McLaren	Fernando Alonso	-7	0.179
2016-Australian Grand Prix-Mercedes	Nico Rosberg	1	-0.36
2016-Australian Grand Prix-Mercedes	Lewis Hamilton	-1	0.36
2016-Australian Grand Prix-Red Bull	Daniel Ricciardo	18	2.417
2016-Australian Grand Prix-Red Bull	Daniil Kvyat	-18	-2.417
2016-Australian Grand Prix-Renault	Jolyon Palmer	1	0.141
2016-Australian Grand Prix-Renault	Kevin Magnussen	-1	-0.141
2016-Australian Grand Prix-Sauber	Felipe Nasr	2	-0.523
2016-Australian Grand Prix-Sauber	Marcus Ericsson	-2	0.523
2016-Australian Grand Prix-Toro Rosso	Carlos Sainz	1	-0.148
2016-Australian Grand Prix-Toro Rosso	Max Verstappen	-1	0.148
2016-Australian Grand Prix-Williams	Felipe Massa	3	0.503
2016-Australian Grand Prix-Williams	Valtteri Bottas	-3	-0.503
2016-Austrian Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	18	-0.12
2016-Austrian Grand Prix-Ferrari	Sebastian Vettel	-18	0.12
2016-Austrian Grand Prix-Force India	Sergio P<e9>rez	2	1.363
2016-Austrian Grand Prix-Force India	Nico H<fc>lkenberg	-2	-1.363
2016-Austrian Grand Prix-Haas	Romain Grosjean	4	0.0
2016-Austrian Grand Prix-Haas	Esteban Guti<e9>rrez	-4	0.0
2016-Austrian Grand Prix-Manor	Pascal Wehrlein	6	0.104
2016-Austrian Grand Prix-Manor	Rio Haryanto	-6	-0.104
2016-Austrian Grand Prix-McLaren	Jenson Button	12	-1.746
2016-Austrian Grand Prix-McLaren	Fernando Alonso	-12	1.746
2016-Austrian Grand Prix-Mercedes	Lewis Hamilton	3	0.543
2016-Austrian Grand Prix-Mercedes	Nico Rosberg	-3	-0.543
2016-Austrian Grand Prix-Red Bull	Max Verstappen	3	-1.173
2016-Austrian Grand Prix-Red Bull	Daniel Ricciardo	-3	1.173
2016-Austrian Grand Prix-Renault	Jolyon Palmer	2	-0.024
2016-Austrian Grand Prix-Renault	Kevin Magnussen	-2	0.024
2016-Austrian Grand Prix-Sauber	Felipe Nasr	2	-0.028
2016-Austrian Grand Prix-Sauber	Marcus Ericsson	-2	0.028
2016-Austrian Grand Prix-Toro Rosso	Carlos Sainz	14	0.487
2016-Austrian Grand Prix-Toro Rosso	Daniil Kvyat	-14	-0.487
2016-Austrian Grand Prix-Williams	Valtteri Bottas	11	1.537
2016-Austrian Grand Prix-Williams	Felipe Massa	-11	-1.537
2016-Bahrain Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	19	-0.232
2016-Bahrain Grand Prix-Ferrari	Sebastian Vettel	-19	0.232
2016-Bahrain Grand Prix-Force India	Nico H<fc>lkenberg	1	1.291
2016-Bahrain Grand Prix-Force India	Sergio P<e9>rez	-1	-1.291
2016-Bahrain Grand Prix-Haas	Romain Grosjean	14	0.189
2016-Bahrain Grand Prix-Haas	Esteban Guti<e9>rrez	-14	-0.189
2016-Bahrain Grand Prix-Manor	Pascal Wehrlein	4	1.384
2016-Bahrain Grand Prix-Manor	Rio Haryanto	-4	-1.384
2016-Bahrain Grand Prix-McLaren	Stoffel Vandoorne	10	0.064
2016-Bahrain Grand Prix-McLaren	Jenson Button	-10	-0.064
2016-Bahrain Grand Prix-Mercedes	Nico Rosberg	2	-0.077
2016-Bahrain Grand Prix-Mercedes	Lewis Hamilton	-2	0.077
2016-Bahrain Grand Prix-Red Bull	Daniel Ricciardo	3	1.387
2016-Bahrain Grand Prix-Red Bull	Daniil Kvyat	-3	-1.387
2016-Bahrain Grand Prix-Renault	Kevin Magnussen	11	0.257
2016-Bahrain Grand Prix-Renault	Jolyon Palmer	-11	-0.257
2016-Bahrain Grand Prix-Sauber	Marcus Ericsson	2	1.548
2016-Bahrain Grand Prix-Sauber	Felipe Nasr	-2	-1.548
2016-Bahrain Grand Prix-Toro Rosso	Max Verstappen	12	0.044
2016-Bahrain Grand Prix-Toro Rosso	Carlos Sainz	-12	-0.044
2016-Bahrain Grand Prix-Williams	Felipe Massa	1	-0.002
2016-Bahrain Grand Prix-Williams	Valtteri Bottas	-1	0.002
2016-Belgian Grand Prix-Ferrari	Sebastian Vettel	3	-0.198
2016-Belgian Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-3	0.198
2016-Belgian Grand Prix-Force India	Nico H<fc>lkenberg	1	-0.136
2016-Belgian Grand Prix-Force India	Sergio P<e9>rez	-1	0.136
2016-Belgian Grand Prix-Haas	Esteban Guti<e9>rrez	1	-0.282
2016-Belgian Grand Prix-Haas	Romain Grosjean	-1	0.282
2016-Belgian Grand Prix-Manor	Esteban Ocon	6	0.27
2016-Belgian Grand Prix-Manor	Pascal Wehrlein	-6	-0.27
2016-Belgian Grand Prix-McLaren	Fernando Alonso	14	1.37
2016-Belgian Grand Prix-McLaren	Jenson Button	-14	-1.37
2016-Belgian Grand Prix-Mercedes	Nico Rosberg	2	3.289
2016-Belgian Grand Prix-Mercedes	Lewis Hamilton	-2	-3.289
2016-Belgian Grand Prix-Red Bull	Daniel Ricciardo	9	-0.323
2016-Belgian Grand Prix-Red Bull	Max Verstappen	-9	0.323
2016-Belgian Grand Prix-Renault	Jolyon Palmer	3	-0.403
2016-Belgian Grand Prix-Renault	Kevin Magnussen	-3	0.403
2016-Belgian Grand Prix-Sauber	Felipe Nasr	2	0.122
2016-Belgian Grand Prix-Sauber	Marcus Ericsson	-2	-0.122
2016-Belgian Grand Prix-Toro Rosso	Daniil Kvyat	6	-0.02
2016-Belgian Grand Prix-Toro Rosso	Carlos Sainz	-6	0.02
2016-Belgian Grand Prix-Williams	Valtteri Bottas	2	0.651
2016-Belgian Grand Prix-Williams	Felipe Massa	-2	-0.651
2016-Brazilian Grand Prix-Ferrari	Sebastian Vettel	15	-0.091
2016-Brazilian Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-15	0.091
2016-Brazilian Grand Prix-Force India	Sergio P<e9>rez	3	-0.061
2016-Brazilian Grand Prix-Force India	Nico H<fc>lkenberg	-3	0.061
2016-Brazilian Grand Prix-Haas	Esteban Guti<e9>rrez	5	-0.494
2016-Brazilian Grand Prix-Haas	Romain Grosjean	-5	0.494
2016-Brazilian Grand Prix-Manor	Esteban Ocon	3	-0.005
2016-Brazilian Grand Prix-Manor	Pascal Wehrlein	-3	0.005
2016-Brazilian Grand Prix-McLaren	Fernando Alonso	6	1.01
2016-Brazilian Grand Prix-McLaren	Jenson Button	-6	-1.01
2016-Brazilian Grand Prix-Mercedes	Lewis Hamilton	1	0.102
2016-Brazilian Grand Prix-Mercedes	Nico Rosberg	-1	-0.102
2016-Brazilian Grand Prix-Red Bull	Max Verstappen	5	0.055
2016-Brazilian Grand Prix-Red Bull	Daniel Ricciardo	-5	-0.055
2016-Brazilian Grand Prix-Renault	Kevin Magnussen	5	-0.152
2016-Brazilian Grand Prix-Renault	Jolyon Palmer	-5	0.152
2016-Brazilian Grand Prix-Sauber	Felipe Nasr	12	-0.058
2016-Brazilian Grand Prix-Sauber	Marcus Ericsson	-12	0.058
2016-Brazilian Grand Prix-Toro Rosso	Carlos Sainz	7	-0.194
2016-Brazilian Grand Prix-Toro Rosso	Daniil Kvyat	-7	0.194
2016-Brazilian Grand Prix-Williams	Valtteri Bottas	7	0.101
2016-Brazilian Grand Prix-Williams	Felipe Massa	-7	-0.101
2016-British Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	4	0.609
2016-British Grand Prix-Ferrari	Sebastian Vettel	-4	-0.609
2016-British Grand Prix-Force India	Sergio P<e9>rez	1	0.297
2016-British Grand Prix-Force India	Nico H<fc>lkenberg	-1	-0.297
2016-British Grand Prix-Haas	Esteban Guti<e9>rrez	4	-0.191
2016-British Grand Prix-Haas	Romain Grosjean	-4	0.191
2016-British Grand Prix-Manor	Rio Haryanto	3	0.053
2016-British Grand Prix-Manor	Pascal Wehrlein	-3	-0.053
2016-British Grand Prix-McLaren	Jenson Button	1	-0.445
2016-British Grand Prix-McLaren	Fernando Alonso	-1	0.445
2016-British Grand Prix-Mercedes	Lewis Hamilton	2	0.319
2016-British Grand Prix-Mercedes	Nico Rosberg	-2	-0.319
2016-British Grand Prix-Red Bull	Max Verstappen	2	0.305
2016-British Grand Prix-Red Bull	Daniel Ricciardo	-2	-0.305
2016-British Grand Prix-Renault	Kevin Magnussen	1	-4.155
2016-British Grand Prix-Renault	Jolyon Palmer	-1	4.155
2016-British Grand Prix-Sauber	Felipe Nasr	6	-4.257
2016-British Grand Prix-Sauber	Marcus Ericsson	-6	4.257
2016-British Grand Prix-Toro Rosso	Carlos Sainz	2	0.317
2016-British Grand Prix-Toro Rosso	Daniil Kvyat	-2	-0.317
2016-British Grand Prix-Williams	Felipe Massa	3	-0.445
2016-British Grand Prix-Williams	Valtteri Bottas	-3	0.445
2016-Canadian Grand Prix-Ferrari	Sebastian Vettel	4	0.589
2016-Canadian Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-4	-0.589
2016-Canadian Grand Prix-Force India	Nico H<fc>lkenberg	2	0.365
2016-Canadian Grand Prix-Force India	Sergio P<e9>rez	-2	-0.365
2016-Canadian Grand Prix-Haas	Esteban Guti<e9>rrez	1	0.232
2016-Canadian Grand Prix-Haas	Romain Grosjean	-1	-0.232
2016-Canadian Grand Prix-Manor	Pascal Wehrlein	2	1.453
2016-Canadian Grand Prix-Manor	Rio Haryanto	-2	-1.453
2016-Canadian Grand Prix-McLaren	Fernando Alonso	11	0.099
2016-Canadian Grand Prix-McLaren	Jenson Button	-11	-0.099
2016-Canadian Grand Prix-Mercedes	Lewis Hamilton	4	0.062
2016-Canadian Grand Prix-Mercedes	Nico Rosberg	-4	-0.062
2016-Canadian Grand Prix-Red Bull	Max Verstappen	3	-0.248
2016-Canadian Grand Prix-Red Bull	Daniel Ricciardo	-3	0.248
2016-Canadian Grand Prix-Renault	Kevin Magnussen	5	2.647
2016-Canadian Grand Prix-Renault	Jolyon Palmer	-5	-2.647
2016-Canadian Grand Prix-Sauber	Marcus Ericsson	3	1.028
2016-Canadian Grand Prix-Sauber	Felipe Nasr	-3	-1.028
2016-Canadian Grand Prix-Toro Rosso	Carlos Sainz	3	-7.499
2016-Canadian Grand Prix-Toro Rosso	Daniil Kvyat	-3	7.499
2016-Canadian Grand Prix-Williams	Valtteri Bottas	17	0.099
2016-Canadian Grand Prix-Williams	Felipe Massa	-17	-0.099
2016-Chinese Grand Prix-Ferrari	Sebastian Vettel	3	-0.274
2016-Chinese Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-3	0.274
2016-Chinese Grand Prix-Force India	Sergio P<e9>rez	4	-1.463
2016-Chinese Grand Prix-Force India	Nico H<fc>lkenberg	-4	1.463
2016-Chinese Grand Prix-Haas	Esteban Guti<e9>rrez	5	1.06
2016-Chinese Grand Prix-Haas	Romain Grosjean	-5	-1.06
2016-Chinese Grand Prix-Manor	Pascal Wehrlein	3	4.862
2016-Chinese Grand Prix-Manor	Rio Haryanto	-3	-4.862
2016-Chinese Grand Prix-McLaren	Fernando Alonso	1	0.267
2016-Chinese Grand Prix-McLaren	Jenson Button	-1	-0.267
2016-Chinese Grand Prix-Mercedes	Nico Rosberg	6	0.0
2016-Chinese Grand Prix-Mercedes	Lewis Hamilton	-6	0.0
2016-Chinese Grand Prix-Red Bull	Daniil Kvyat	1	-0.482
2016-Chinese Grand Prix-Red Bull	Daniel Ricciardo	-1	0.482
2016-Chinese Grand Prix-Renault	Kevin Magnussen	5	0.855
2016-Chinese Grand Prix-Renault	Jolyon Palmer	-5	-0.855
2016-Chinese Grand Prix-Sauber	Marcus Ericsson	4	1.688
2016-Chinese Grand Prix-Sauber	Felipe Nasr	-4	-1.688
2016-Chinese Grand Prix-Toro Rosso	Max Verstappen	1	-0.313
2016-Chinese Grand Prix-Toro Rosso	Carlos Sainz	-1	0.313
2016-Chinese Grand Prix-Williams	Felipe Massa	4	-1.051
2016-Chinese Grand Prix-Williams	Valtteri Bottas	-4	1.051
2016-European Grand Prix-Ferrari	Sebastian Vettel	2	0.303
2016-European Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-2	-0.303
2016-European Grand Prix-Force India	Sergio P<e9>rez	6	1.309
2016-European Grand Prix-Force India	Nico H<fc>lkenberg	-6	-1.309
2016-European Grand Prix-Haas	Romain Grosjean	3	0.594
2016-European Grand Prix-Haas	Esteban Guti<e9>rrez	-3	-0.594
2016-European Grand Prix-Manor	Rio Haryanto	2	0.085
2016-European Grand Prix-Manor	Pascal Wehrlein	-2	-0.085
2016-European Grand Prix-McLaren	Jenson Button	8	-0.534
2016-European Grand Prix-McLaren	Fernando Alonso	-8	0.534
2016-European Grand Prix-Mercedes	Nico Rosberg	4	19.196
2016-European Grand Prix-Mercedes	Lewis Hamilton	-4	-19.196
2016-European Grand Prix-Red Bull	Daniel Ricciardo	1	1.604
2016-European Grand Prix-Red Bull	Max Verstappen	-1	-1.604
2016-European Grand Prix-Renault	Kevin Magnussen	1	0.046
2016-European Grand Prix-Renault	Jolyon Palmer	-1	-0.046
2016-European Grand Prix-Sauber	Felipe Nasr	5	0.183
2016-European Grand Prix-Sauber	Marcus Ericsson	-5	-0.183
2016-European Grand Prix-Toro Rosso	Carlos Sainz	1	-0.283
2016-European Grand Prix-Toro Rosso	Daniil Kvyat	-1	0.283
2016-European Grand Prix-Williams	Valtteri Bottas	4	-0.763
2016-European Grand Prix-Williams	Felipe Massa	-4	0.763
2016-German Grand Prix-Ferrari	Sebastian Vettel	1	-0.173
2016-German Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-1	0.173
2016-German Grand Prix-Force India	Nico H<fc>lkenberg	3	0.027
2016-German Grand Prix-Force India	Sergio P<e9>rez	-3	-0.027
2016-German Grand Prix-Haas	Esteban Guti<e9>rrez	2	0.203
2016-German Grand Prix-Haas	Romain Grosjean	-2	-0.203
2016-German Grand Prix-Manor	Pascal Wehrlein	3	0.26
2016-German Grand Prix-Manor	Rio Haryanto	-3	-0.26
2016-German Grand Prix-McLaren	Jenson Button	4	0.132
2016-German Grand Prix-McLaren	Fernando Alonso	-4	-0.132
2016-German Grand Prix-Mercedes	Lewis Hamilton	3	-0.107
2016-German Grand Prix-Mercedes	Nico Rosberg	-3	0.107
2016-German Grand Prix-Red Bull	Daniel Ricciardo	1	0.108
2016-German Grand Prix-Red Bull	Max Verstappen	-1	-0.108
2016-German Grand Prix-Renault	Kevin Magnussen	3	-0.051
2016-German Grand Prix-Renault	Jolyon Palmer	-3	0.051
2016-German Grand Prix-Sauber	Marcus Ericsson	3	-0.115
2016-German Grand Prix-Sauber	Felipe Nasr	-3	0.115
2016-German Grand Prix-Toro Rosso	Carlos Sainz	1	0.887
2016-German Grand Prix-Toro Rosso	Daniil Kvyat	-1	-0.887
2016-German Grand Prix-Williams	Valtteri Bottas	13	0.085
2016-German Grand Prix-Williams	Felipe Massa	-13	-0.085
2016-Hungarian Grand Prix-Ferrari	Sebastian Vettel	2	4.561
2016-Hungarian Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-2	-4.561
2016-Hungarian Grand Prix-Force India	Nico H<fc>lkenberg	1	3.593
2016-Hungarian Grand Prix-Force India	Sergio P<e9>rez	-1	-3.593
2016-Hungarian Grand Prix-Haas	Esteban Guti<e9>rrez	1	-1.248
2016-Hungarian Grand Prix-Haas	Romain Grosjean	-1	1.248
2016-Hungarian Grand Prix-Manor	Pascal Wehrlein	2	2.846
2016-Hungarian Grand Prix-Manor	Rio Haryanto	-2	-2.846
2016-Hungarian Grand Prix-McLaren	Fernando Alonso	15	0.386
2016-Hungarian Grand Prix-McLaren	Jenson Button	-15	-0.386
2016-Hungarian Grand Prix-Mercedes	Lewis Hamilton	1	-0.143
2016-Hungarian Grand Prix-Mercedes	Nico Rosberg	-1	0.143
2016-Hungarian Grand Prix-Red Bull	Daniel Ricciardo	2	0.277
2016-Hungarian Grand Prix-Red Bull	Max Verstappen	-2	-0.277
2016-Hungarian Grand Prix-Renault	Jolyon Palmer	3	0.578
2016-Hungarian Grand Prix-Renault	Kevin Magnussen	-3	-0.578
2016-Hungarian Grand Prix-Sauber	Felipe Nasr	3	19.921
2016-Hungarian Grand Prix-Sauber	Marcus Ericsson	-3	-19.921
2016-Hungarian Grand Prix-Toro Rosso	Carlos Sainz	8	4.17
2016-Hungarian Grand Prix-Toro Rosso	Daniil Kvyat	-8	-4.17
2016-Hungarian Grand Prix-Williams	Valtteri Bottas	9	21.817
2016-Hungarian Grand Prix-Williams	Felipe Massa	-9	-21.817
2016-Italian Grand Prix-Ferrari	Sebastian Vettel	1	0.093
2016-Italian Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-1	-0.093
2016-Italian Grand Prix-Force India	Sergio P<e9>rez	2	0.022
2016-Italian Grand Prix-Force India	Nico H<fc>lkenberg	-2	-0.022
2016-Italian Grand Prix-Haas	Romain Grosjean	2	0.092
2016-Italian Grand Prix-Haas	Esteban Guti<e9>rrez	-2	-0.092
2016-Italian Grand Prix-Manor	Esteban Ocon	2	2.18
2016-Italian Grand Prix-Manor	Pascal Wehrlein	-2	-2.18
2016-Italian Grand Prix-McLaren	Jenson Button	2	-0.126
2016-Italian Grand Prix-McLaren	Fernando Alonso	-2	0.126
2016-Italian Grand Prix-Mercedes	Nico Rosberg	1	-0.478
2016-Italian Grand Prix-Mercedes	Lewis Hamilton	-1	0.478
2016-Italian Grand Prix-Red Bull	Daniel Ricciardo	2	0.022
2016-Italian Grand Prix-Red Bull	Max Verstappen	-2	-0.022
2016-Italian Grand Prix-Renault	Kevin Magnussen	4	-0.206
2016-Italian Grand Prix-Renault	Jolyon Palmer	-4	0.206
2016-Italian Grand Prix-Sauber	Marcus Ericsson	6	-0.131
2016-Italian Grand Prix-Sauber	Felipe Nasr	-6	0.131
2016-Italian Grand Prix-Toro Rosso	Carlos Sainz	4	0.329
2016-Italian Grand Prix-Toro Rosso	Daniil Kvyat	-4	-0.329
2016-Italian Grand Prix-Williams	Valtteri Bottas	3	0.579
2016-Italian Grand Prix-Williams	Felipe Massa	-3	-0.579
2016-Japanese Grand Prix-Ferrari	Sebastian Vettel	1	-0.079
2016-Japanese Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-1	0.079
2016-Japanese Grand Prix-Force India	Sergio P<e9>rez	1	0.181
2016-Japanese Grand Prix-Force India	Nico H<fc>lkenberg	-1	-0.181
2016-Japanese Grand Prix-Haas	Romain Grosjean	9	0.586
2016-Japanese Grand Prix-Haas	Esteban Guti<e9>rrez	-9	-0.586
2016-Japanese Grand Prix-Manor	Esteban Ocon	1	0.208
2016-Japanese Grand Prix-Manor	Pascal Wehrlein	-1	-0.208
2016-Japanese Grand Prix-McLaren	Fernando Alonso	2	0.162
2016-Japanese Grand Prix-McLaren	Jenson Button	-2	-0.162
2016-Japanese Grand Prix-Mercedes	Nico Rosberg	2	0.013
2016-Japanese Grand Prix-Mercedes	Lewis Hamilton	-2	-0.013
2016-Japanese Grand Prix-Red Bull	Max Verstappen	4	0.062
2016-Japanese Grand Prix-Red Bull	Daniel Ricciardo	-4	-0.062
2016-Japanese Grand Prix-Renault	Jolyon Palmer	2	0.216
2016-Japanese Grand Prix-Renault	Kevin Magnussen	-2	-0.216
2016-Japanese Grand Prix-Sauber	Marcus Ericsson	4	0.11
2016-Japanese Grand Prix-Sauber	Felipe Nasr	-4	-0.11
2016-Japanese Grand Prix-Toro Rosso	Daniil Kvyat	4	0.062
2016-Japanese Grand Prix-Toro Rosso	Carlos Sainz	-4	-0.062
2016-Japanese Grand Prix-Williams	Felipe Massa	1	-0.065
2016-Japanese Grand Prix-Williams	Valtteri Bottas	-1	0.065
2016-Malaysian Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	18	-0.048
2016-Malaysian Grand Prix-Ferrari	Sebastian Vettel	-18	0.048
2016-Malaysian Grand Prix-Force India	Sergio P<e9>rez	2	0.17
2016-Malaysian Grand Prix-Force India	Nico H<fc>lkenberg	-2	-0.17
2016-Malaysian Grand Prix-Haas	Esteban Guti<e9>rrez	2	-0.096
2016-Malaysian Grand Prix-Haas	Romain Grosjean	-2	0.096
2016-Malaysian Grand Prix-Manor	Pascal Wehrlein	1	-0.136
2016-Malaysian Grand Prix-Manor	Esteban Ocon	-1	0.136
2016-Malaysian Grand Prix-McLaren	Fernando Alonso	2	-2.637
2016-Malaysian Grand Prix-McLaren	Jenson Button	-2	2.637
2016-Malaysian Grand Prix-Mercedes	Nico Rosberg	15	-0.414
2016-Malaysian Grand Prix-Mercedes	Lewis Hamilton	-15	0.414
2016-Malaysian Grand Prix-Red Bull	Daniel Ricciardo	1	-0.047
2016-Malaysian Grand Prix-Red Bull	Max Verstappen	-1	0.047
2016-Malaysian Grand Prix-Renault	Jolyon Palmer	10	-0.722
2016-Malaysian Grand Prix-Renault	Kevin Magnussen	-10	0.722
2016-Malaysian Grand Prix-Sauber	Marcus Ericsson	5	0.133
2016-Malaysian Grand Prix-Sauber	Felipe Nasr	-5	-0.133
2016-Malaysian Grand Prix-Toro Rosso	Carlos Sainz	3	-0.005
2016-Malaysian Grand Prix-Toro Rosso	Daniil Kvyat	-3	0.005
2016-Malaysian Grand Prix-Williams	Valtteri Bottas	8	0.094
2016-Malaysian Grand Prix-Williams	Felipe Massa	-8	-0.094
2016-Mexican Grand Prix-Ferrari	Sebastian Vettel	1	-0.005
2016-Mexican Grand Prix-Ferrari	Kimi R<e4>ikk<f6>nen	-1	0.005
2016-Mexican Grand Prix-Force India	Nico H<fc>lkenberg	3	0.957
2016-Mexican Grand Prix-Force India	Sergio P<e9>rez	-3	-0.957
2016-Mexican Grand Prix-Haas	Esteban Guti<e9>rrez	1	0.515
2016-Mexican Grand Prix-Haas	Romain Grosjean	-1	-0.515
2016-Mexican Grand Prix-Manor	Esteban Ocon	1	-0.096
2016-Mexican Grand Prix-Manor	Pascal Wehrlein	-1	0.096
2016-Mexican Grand Prix-McLaren	Jenson Button	1	-0.391
2016-Mexican Grand Prix-McLaren	Fernando Alonso	-1	0.391
2016-Mexican Grand Prix-Mercedes	Lewis Hamilton	1	0.254
2016-Mexican Grand Prix-Mercedes	Nico Rosberg	-1	-0.254
